wavelength(Angstrom),flux(erg/s/cm2),flux_smooth(erg/s/cm2)
3871.0,2.2519520776856298e-17,2.5062141537897022e-17
3872.0,2.6677709807654454e-17,2.4716532243082566e-17
3873.0,2.6287103707868364e-17,2.4552763716686867e-17
3874.0,2.4742240244137397e-17,2.5718112307263824e-17
3875.0,2.253724612696152e-17,2.582714629252689e-17
3876.0,2.834626685023819e-17,2.4768355108459013e-17
3877.0,2.7222875350462096e-17,2.4028792775110052e-17
3878.0,2.0993147930031123e-17,2.424696662475459e-17
3879.0,2.1044432974506163e-17,2.3441577258258658e-17
3880.0,2.3628111057544886e-17,2.2582801655028555e-17
3881.0,2.431932124292179e-17,2.2736644014073617e-17
3882.0,2.292899266789721e-17,2.3162423653856712e-17
3883.0,2.1762363872919444e-17,2.3192167414322894e-17
3884.0,2.317332399973492e-17,2.203400867763025e-17
3885.0,2.3776831344228528e-17,2.097943776904762e-17
3886.0,1.8528527299117997e-17,1.9651306651365127e-17
3887.0,1.765613993786471e-17,1.96317669909354e-17
3888.0,1.5121706090001355e-17,2.0500991539663272e-17
3889.0,2.3075627496581415e-17,2.2320558931069643e-17
3890.0,2.8122952896097654e-17,2.2783257295952205e-17
3891.0,2.7626371243893392e-17,2.4801672289171424e-17
3892.0,1.9969630907401927e-17,2.4877437070197606e-17
3893.0,2.5213779816987377e-17,2.4595649722725292e-17
3894.0,2.3454450257943783e-17,2.389298129905742e-17
3895.0,2.6714017806221186e-17,2.4575448317805522e-17
3896.0,2.4113029231312338e-17,2.3973638026226242e-17
3897.0,2.338196737788688e-17,2.4333741179733852e-17
3898.0,2.2204724937455227e-17,2.4501450394567753e-17
3899.0,2.525496168091288e-17,2.445133979305929e-17
3900.0,2.7552566806388483e-17,2.4805632829944328e-17
3901.0,2.386247768323621e-17,2.5170399627745512e-17
3902.0,2.5153431455883964e-17,2.4745505071217848e-17
3903.0,2.402855947754172e-17,2.423405268103141e-17
3904.0,2.3130488238681492e-17,2.5617118517554774e-17
3905.0,2.4995308440909793e-17,2.624817460687148e-17
3906.0,3.0777806221655166e-17,2.717413381945314e-17
3907.0,2.830871459761112e-17,2.805389003174004e-17
3908.0,2.86583494966118e-17,2.8378310267983335e-17
3909.0,2.7529270337637468e-17,2.7263734023404883e-17
3910.0,2.66174115470365e-17,2.7023715988144047e-17
3911.0,2.5204919127533222e-17,2.64641531191703e-17
3912.0,2.7108629697865252e-17,2.508348279770089e-17
3913.0,2.5860531603966424e-17,2.4998832442534663e-17
3914.0,2.0625921009193007e-17,2.489737377732136e-17
3915.0,2.6194160257312286e-17,2.4152785494570526e-17
3916.0,2.4697630832071702e-17,2.3604004097700796e-17
3917.0,2.3385685768228205e-17,2.590602458137872e-17
3918.0,2.3116619947510602e-17,2.6046125816088052e-17
3919.0,3.2136030102123785e-17,2.616830866436826e-17
3920.0,2.6894663022344365e-17,2.6792820100678445e-17
3921.0,2.5308544771103394e-17,2.829960237833769e-17
3922.0,2.6508241511523464e-17,2.6920000774219698e-17
3923.0,3.0650532954667605e-17,2.676258334056718e-17
3924.0,2.5238018281684247e-17,2.6564208886064714e-17
3925.0,2.6107579279991363e-17,2.6262721405123837e-17
3926.0,2.4316669871852774e-17,2.546334067859749e-17
3927.0,2.500080933075999e-17,2.507734015447207e-17
3928.0,2.6653629152497664e-17,2.5069470358124242e-17
3929.0,2.3308016783157137e-17,2.4660133414557475e-17
3930.0,2.6068226093025036e-17,2.3945490724342287e-17
3931.0,2.226998474166436e-17,2.3284421213679708e-17
3932.0,2.1427599797513924e-17,2.3215978635435846e-17
3933.0,2.3348274806469585e-17,2.263008495320331e-17
3934.0,2.296581025066537e-17,2.2784456707840407e-17
3935.0,2.313875643158679e-17,2.3398772315920264e-17
3936.0,2.3041844601855206e-17,2.3693379308525925e-17
3937.0,2.449917944602428e-17,2.3905028357498643e-17
3938.0,2.4821307937510283e-17,2.350128811795641e-17
3939.0,2.4024050625052337e-17,2.384296830486124e-17
3940.0,2.1120062362454206e-17,2.4294622154204994e-17
3941.0,2.4750241695422213e-17,2.3836934849473278e-17
3942.0,2.6757444798248158e-17,2.4509502170650344e-17
3943.0,2.253287145384675e-17,2.4915224334940253e-17
3944.0,2.7386895256171422e-17,2.5089761098550167e-17
3945.0,2.3148671495980552e-17,2.464047794884199e-17
3946.0,2.5622925160113e-17,2.4224108315707298e-17
3947.0,2.451102659228982e-17,2.3343485218138445e-17
3948.0,2.0451024908168522e-17,2.3188130772933635e-17
3949.0,2.298378221783574e-17,2.312191661925999e-17
3950.0,2.2371896868748032e-17,2.2830754006725e-17
3951.0,2.5291854450083016e-17,2.2891353258400635e-17
3952.0,2.305521351505435e-17,2.2151036536333026e-17
3953.0,2.0754018499449834e-17,2.192530060152853e-17
3954.0,1.9282203525888142e-17,2.0941045008096583e-17
3955.0,2.1243210795304246e-17,2.1235256608369444e-17
3956.0,2.0370580431698228e-17,2.095876652553992e-17
3957.0,2.452627428157948e-17,2.2004906809319408e-17
3958.0,1.9371560938463807e-17,2.1165750275857838e-17
3959.0,2.4512909227846007e-17,2.1076545464238894e-17
3961.0,1.7047427921567458e-17,2.035910524919205e-17
3962.0,1.9924556730806683e-17,2.1041054452876694e-17
3963.0,2.093907413997137e-17,2.0011328741172707e-17
3964.0,2.2781303371002218e-17,2.0828128237038194e-17
3965.0,1.9364281426070464e-17,2.022033908399138e-17
3966.0,2.113142211757231e-17,1.9260114741715324e-17
3967.0,1.6885615825856792e-17,1.7183947652488878e-17
3968.0,1.6137954733326302e-17,1.576455038910096e-17
3969.0,1.2400461188978092e-17,1.5010687757322183e-17
3970.0,1.2267296345488816e-17,1.4900045732948315e-17
3971.0,1.7362114362745017e-17,1.6157654740326986e-17
3972.0,1.6332403625834175e-17,1.780481618538138e-17
3973.0,2.2425997872994222e-17,2.0444829284793372e-17
3974.0,2.063626948952271e-17,2.1235043195771405e-17
3975.0,2.546736260260874e-17,2.1938343585427266e-17
3976.0,2.1313179017683677e-17,2.073102054184692e-17
3977.0,1.9848906913369126e-17,2.0693221696575696e-17
3978.0,1.638938414839384e-17,1.9915802615312633e-17
3979.0,2.0447272208943877e-17,2.0045830444522294e-17
3980.0,2.1580274241818694e-17,2.0790039878552577e-17
3981.0,2.1963311742313567e-17,2.330112695333083e-17
3982.0,2.3569954101253996e-17,2.421842889362151e-17
3983.0,2.894482255538894e-17,2.3995497101093568e-17
3984.0,2.5033778402200848e-17,2.4117325916071603e-17
3985.0,2.0465620603082898e-17,2.3877807497900748e-17
3986.0,2.2572449084259162e-17,2.346133198564765e-17
3987.0,2.2372364157581423e-17,2.3705623235952935e-17
3988.0,2.68624453027284e-17,2.3729995285521198e-17
3989.0,2.625523869394652e-17,2.4085474499404636e-17
3990.0,2.0587483399438533e-17,2.430345313442461e-17
3991.0,2.4349843888744293e-17,2.3989734960946524e-17
3992.0,2.3462256928785033e-17,2.455531474169598e-17
3993.0,2.5293851840681e-17,2.577731858678792e-17
3994.0,2.908313743960577e-17,2.614061962054366e-17
3995.0,2.669750021320953e-17,2.676854731278369e-17
3996.0,2.6166353093111335e-17,2.7378675732602802e-17
3997.0,2.6601891503390506e-17,2.81305365872992e-17
3998.0,2.834449621530148e-17,2.762486618959451e-17
3999.0,3.2842441077321946e-17,2.7912849119854846e-17
4000.0,2.4169151318813685e-17,2.9004624958028886e-17
4001.0,2.7606258247529295e-17,2.9469454140169384e-17
4002.0,3.206078616873437e-17,2.815052788834338e-17
4003.0,3.0668631322023864e-17,2.8373962606683756e-17
4004.0,2.6247819183798892e-17,2.755941800516809e-17
4005.0,2.528632008300438e-17,2.517714445846027e-17
4006.0,2.3533533376147032e-17,2.384653841638502e-17
4007.0,2.0149416830809724e-17,2.4465798910166717e-17
4008.0,2.401560380983893e-17,2.4598951827730603e-17
4009.0,2.934412230375905e-17,2.5067116202100916e-17
4010.0,2.5952082975278017e-17,2.5160781171582745e-17
4011.0,2.587435184951116e-17,2.5581086530071965e-17
4012.0,2.061774062321033e-17,2.54537470378531e-17
4013.0,2.61171304921491e-17,2.5383416833451393e-17
4014.0,2.870743120553978e-17,2.5033843689141583e-17
4015.0,2.560042736611981e-17,2.7098061327239088e-17
4016.0,2.4126488708649758e-17,2.8242599707965435e-17
4017.0,3.0938827192253607e-17,2.930267798506644e-17
4018.0,3.18398155680793e-17,2.985439421874951e-17
4019.0,3.4007831348845935e-17,3.063591777021206e-17
4020.0,2.835900125535013e-17,2.9204769579042216e-17
4021.0,2.803412066499663e-17,2.85524814177625e-17
4022.0,2.3783076681682433e-17,2.776095228961051e-17
4023.0,2.8578378107264055e-17,2.7807410061533936e-17
4024.0,3.005018375108756e-17,2.6823276890832647e-17
4025.0,2.859129501800253e-17,2.8150865378033304e-17
4026.0,2.3113447557573836e-17,2.7361589489869906e-17
4027.0,3.0421026752926607e-17,2.7000581400772163e-17
4028.0,2.463199565006934e-17,2.5900881172329865e-17
4029.0,2.824514462700367e-17,2.6475861033560375e-17
4030.0,2.309278915791409e-17,2.6249335968451504e-17
4031.0,2.598834815140489e-17,2.6526949362552876e-17
4032.0,2.928839911224516e-17,2.6074992765104927e-17
4033.0,2.6020064023379916e-17,2.7153138321145318e-17
4034.0,2.5985362079279193e-17,2.7942604460849603e-17
4035.0,2.8483517975380916e-17,2.6663965213577384e-17
4036.0,2.993567425621827e-17,2.6912976356457897e-17
4037.0,2.2895206405111668e-17,2.7255228952346613e-17
4038.0,2.726511961837576e-17,2.667256292886426e-17
4039.0,2.7696626086160883e-17,2.6953542948058723e-17
4040.0,2.557019089476857e-17,2.805349960249091e-17
4041.0,3.1340569450598874e-17,2.6566405877771655e-17
4042.0,2.839498953938989e-17,2.667846238099299e-17
4043.0,1.9829656830014427e-17,2.688416400136145e-17
4044.0,2.825690794895263e-17,2.6168110141021247e-17
4045.0,2.659869997101919e-17,2.5713245176539562e-17
4046.0,2.776029619400767e-17,2.7000837826762055e-17
4047.0,2.6120661171035385e-17,2.787718109184156e-17
4048.0,2.6267627123973393e-17,2.881953171544157e-17
4050.0,3.263862260517836e-17,2.857884531824579e-17
4051.0,3.131044836921443e-17,2.901096447024349e-17
4052.0,2.655686150228081e-17,2.9184771660553134e-17
4053.0,2.828127201688645e-17,2.885911396211346e-17
4054.0,2.713665704134998e-17,2.7972263848893305e-17
4055.0,3.1010329788196474e-17,2.788011923737735e-17
4056.0,2.6876193262120043e-17,2.7194171442611624e-17
4057.0,2.609614812927122e-17,2.6903045226023586e-17
4058.0,2.4851528706836735e-17,2.636354148690425e-17
4059.0,2.5681029634275273e-17,2.727225067499173e-17
4060.0,2.8312807181732383e-17,2.852110480276714e-17
4061.0,3.1419742102947107e-17,2.8857668050402715e-17
4062.0,3.234041955449896e-17,2.8789174186960874e-17
4063.0,2.653434256647725e-17,2.8482525098997666e-17
4064.0,2.5338565182018605e-17,2.8182390885538925e-17
4065.0,2.677955054261017e-17,2.620084829530487e-17
4066.0,2.9919071580304315e-17,2.5941355119702085e-17
4067.0,2.2432713008547876e-17,2.6067807874304292e-17
4068.0,2.5236869693834264e-17,2.585678582823589e-17
4069.0,2.5970836433067447e-17,2.5009168891469126e-17
4070.0,2.5724437104972525e-17,2.5433320639806717e-17
4071.0,2.5680985313934778e-17,2.587006704015104e-17
4072.0,2.4553475990146182e-17,2.5754215432279313e-17
4073.0,2.7420599530486676e-17,2.589971319330494e-17
4074.0,2.539157566556104e-17,2.648062890261113e-17
4075.0,2.6451927106663267e-17,2.7069829652932653e-17
4076.0,2.858556967737318e-17,2.6833394964085396e-17
4077.0,2.7499474187245123e-17,2.7055542589392637e-17
4078.0,2.6238430538173375e-17,2.657616991772223e-17
4079.0,2.6502310157326434e-17,2.5976162879878317e-17
4080.0,2.405506513084832e-17,2.5611182669479094e-17
4081.0,2.5585536399307614e-17,2.518989131169971e-17
4082.0,2.5674568171688434e-17,2.4370808797343578e-17
4083.0,2.4131978548945047e-17,2.535085735018008e-17
4084.0,2.2406894086483697e-17,2.5140004048956638e-17
4085.0,2.8955311182453914e-17,2.5033842034780358e-17
4086.0,2.453126509792443e-17,2.4593168180887633e-17
4087.0,2.5143761170980513e-17,2.427415108840553e-17
4088.0,2.1928605443224847e-17,2.3293224069758498e-17
4089.0,2.081180923477922e-17,2.3034207350188543e-17
4090.0,2.405067537158831e-17,2.2769625359457332e-17
4091.0,2.3236180894834723e-17,2.279324467466817e-17
4092.0,2.382085399930874e-17,2.3565781735955945e-17
4093.0,2.2046702933026484e-17,2.3932695894627317e-17
4094.0,2.467449110135362e-17,2.3994774145238197e-17
4095.0,2.5885245288470175e-17,2.4071324747846304e-17
4096.0,2.3546577092202957e-17,2.4510762793903875e-17
4097.0,2.4203609115399118e-17,2.3310303695046493e-17
4098.0,2.4243892210249265e-17,2.0801132370566913e-17
4099.0,1.8672194936379104e-17,1.8878863888667183e-17
4100.0,1.3339384431598007e-17,1.70189151941172e-17
4101.0,1.3935238388059208e-17,1.6148105767335674e-17
4102.0,1.490386306758782e-17,1.6520198076641627e-17
4103.0,1.9889848902231032e-17,1.920117481434847e-17
4104.0,2.0532656683415185e-17,2.0627877736906457e-17
4105.0,2.6744270438758568e-17,2.2719124328699744e-17
4106.0,2.106874680375067e-17,2.3018643119782745e-17
4107.0,2.536009464889794e-17,2.411858819368636e-17
4108.0,2.1387447509201636e-17,2.3810453489343005e-17
4109.0,2.603238223037406e-17,2.3706192336214372e-17
4110.0,2.5203597188460482e-17,2.2668343710895114e-17
4111.0,2.054743468024318e-17,2.2835058654632726e-17
4112.0,2.0170857950658303e-17,2.179123282220716e-17
4113.0,2.2221018529098016e-17,2.189300747041446e-17
4114.0,2.0813255960424124e-17,2.23713478206804e-17
4115.0,2.571247105061502e-17,2.2143659739630278e-17
4116.0,2.2939139220129256e-17,2.2918994325749707e-17
4117.0,1.9032412850776038e-17,2.3540101086658624e-17
4118.0,2.609769445159344e-17,2.3062801329603276e-17
4119.0,2.3918784347887004e-17,2.325995321116039e-17
4120.0,2.3325973232399985e-17,2.4939546753671763e-17
4121.0,2.39248981787161e-17,2.4877764633720177e-17
4122.0,2.7430385519808207e-17,2.5242556246939738e-17
4123.0,2.5788776709694552e-17,2.624608514864417e-17
4124.0,2.5742748538330104e-17,2.6077940836808066e-17
4125.0,2.834361420197903e-17,2.5725333594011412e-17
4126.0,2.308418117625714e-17,2.576779608357621e-17
4127.0,2.566734814509721e-17,2.6090194690402427e-17
4128.0,2.6001084281352115e-17,2.6062594982083982e-17
4129.0,2.7354744636095213e-17,2.6492816581756487e-17
4130.0,2.8205615658552683e-17,2.6586465007626066e-17
4131.0,2.523529408255479e-17,2.7502201922197796e-17
4132.0,2.6135583318089738e-17,2.7014491269952855e-17
4133.0,3.0579772916740234e-17,2.680103565852232e-17
4134.0,2.4916188942573318e-17,2.7206546064575417e-17
4135.0,2.713833600671585e-17,2.7944209191237956e-17
4136.0,2.7262852296504235e-17,2.6707215179085332e-17
4137.0,2.982389069058654e-17,2.6066610116777315e-17
4138.0,2.4394810851327127e-17,2.5472987258901085e-17
4139.0,2.1713159445325185e-17,2.478779385285401e-17
4140.0,2.4170222924791006e-17,2.3600245388997355e-17
4141.0,2.3836882074127844e-17,2.3382430535738666e-17
4142.0,2.388614987125183e-17,2.3304647434017855e-17
4143.0,2.3305735486866148e-17,2.3350321038720583e-17
4144.0,2.1324244831465094e-17,2.3791936224150393e-17
4145.0,2.4398595250007795e-17,2.4645742126260278e-17
4146.0,2.6044951520166848e-17,2.46148982155794e-17
4147.0,2.8155185629153996e-17,2.5672079706175248e-17
4148.0,2.315151336932588e-17,2.6174854971736004e-17
4149.0,2.6610150884584508e-17,2.5732523447895723e-17
4150.0,2.6912470108149386e-17,2.5028005448378183e-17
4151.0,2.3833294701377088e-17,2.5718337300390438e-17
4152.0,2.4632594297598124e-17,2.5519208457169323e-17
4153.0,2.6603176392630925e-17,2.5933281836923568e-17
4154.0,2.5614504644700655e-17,2.6921668370334605e-17
4155.0,2.898284131929603e-17,2.803564573614957e-17
4156.0,2.877522798910165e-17,2.895832269606062e-17
4157.0,3.02024875435881e-17,3.00952460520678e-17
4158.0,3.121655210851577e-17,3.0004507647593185e-17
4159.0,3.1299114396537577e-17,2.9685980246033715e-17
4160.0,2.85291539444314e-17,2.9472276480419415e-17
4161.0,2.7182592813911038e-17,2.8510731957885724e-17
4162.0,2.9133968544292284e-17,2.775030647512695e-17
4163.0,2.6408834305006012e-17,2.7545279834138332e-17
4164.0,2.7496983677584976e-17,2.762528805170691e-17
4165.0,2.7504014975333304e-17,2.6807302378843023e-17
4166.0,2.7582639692852867e-17,2.7056806521368618e-17
4167.0,2.5044034552721614e-17,2.6971337257395964e-17
4168.0,2.7656354629462257e-17,2.7731908323942546e-17
4169.0,2.706963832205939e-17,2.821542186175939e-17
4170.0,3.1306874504603424e-17,2.9340003683027286e-17
4171.0,3.000020786845758e-17,2.936796569645403e-17
4172.0,3.0666937500721953e-17,2.9430947228293816e-17
4173.0,2.779617624814573e-17,2.8961585096396527e-17
4174.0,2.7384538733482066e-17,2.89432580827448e-17
4175.0,2.896006448622995e-17,2.7659483698229853e-17
4176.0,2.9908580679764565e-17,2.6753490971273998e-17
4177.0,2.424805541895674e-17,2.6348695249270148e-17
4178.0,2.3266220430573178e-17,2.6188806199947323e-17
4179.0,2.5360554730265573e-17,2.6000877382220176e-17
4180.0,2.8160615137538156e-17,2.6543706387401975e-17
4181.0,2.896894455025699e-17,2.8045145078304127e-17
4182.0,2.69621998164964e-17,2.882948435257181e-17
4183.0,3.0773405608383134e-17,2.863156319304502e-17
4184.0,2.928225751355874e-17,2.7321254508840596e-17
4185.0,2.717101237683146e-17,2.6402945062563826e-17
4186.0,2.2417397899196525e-17,2.524765664259674e-17
4187.0,2.2370655262729868e-17,2.614903370173455e-17
4188.0,2.4996958243491424e-17,2.6433064363028107e-17
4189.0,3.3789142238297844e-17,2.7425466031132476e-17
4190.0,2.859116228239047e-17,2.856242743744784e-17
4191.0,2.73794081776879e-17,2.854705511294415e-17
4192.0,2.805546964673571e-17,2.7339735378086255e-17
4193.0,2.4920088287415576e-17,2.7968395952349007e-17
4194.0,2.7752552003389988e-17,2.7935136674279475e-17
4195.0,3.173445925316057e-17,2.784785919348778e-17
4196.0,2.7213114291840116e-17,2.9004330481730817e-17
4197.0,2.76190811224165e-17,2.977030634639982e-17
4198.0,3.070245243897259e-17,2.9102265357534645e-17
4199.0,3.158241907811539e-17,2.866318796222415e-17
4200.0,2.839425847197523e-17,2.87076505745101e-17
4201.0,2.5017732936124392e-17,2.827594170409622e-17
4202.0,2.7841383063607477e-17,2.7946862786643026e-17
4203.0,2.8543909991236195e-17,2.8487517961175036e-17
4204.0,2.993702467956284e-17,2.915449023268879e-17
4205.0,3.10975319903849e-17,2.978899731952107e-17
4206.0,2.835260243042627e-17,3.058736557697765e-17
4207.0,3.101392764977177e-17,2.9977673908521965e-17
4208.0,3.253574608266086e-17,2.9305341506638864e-17
4209.0,2.688856725460357e-17,2.886384543521726e-17
4210.0,2.7735867328133013e-17,2.823008942838118e-17
4211.0,2.614512703041203e-17,2.7613444479696377e-17
4212.0,2.78451350420191e-17,2.7655263422744608e-17
4213.0,2.945251905308148e-17,2.764039898713703e-17
4214.0,2.7097661804324775e-17,2.911408080540435e-17
4215.0,2.76615451326367e-17,2.8860946994350875e-17
4216.0,3.351353735618926e-17,2.799588481846537e-17
4217.0,2.657946375024111e-17,2.7222153308373068e-17
4218.0,2.5127209067868557e-17,2.7326346632691472e-17
4219.0,2.3229015732684874e-17,2.580734027993992e-17
4220.0,2.818250739196103e-17,2.629796095357982e-17
4221.0,2.5918505346456948e-17,2.643888109709558e-17
4222.0,2.9032569762403545e-17,2.7154799299815325e-17
4223.0,2.5831810396139097e-17,2.6463886767013058e-17
4224.0,2.6808604855199056e-17,2.6740997235301997e-17
4225.0,2.472794045897244e-17,2.5858415374042618e-17
4226.0,2.7304061098735182e-17,2.5645426292477564e-17
4227.0,2.4619657157208262e-17,2.6534698390531272e-17
4228.0,2.4766870828617756e-17,2.6982391699102122e-17
4229.0,3.12549647600709e-17,2.6789810817609977e-17
4230.0,2.696640871396601e-17,2.763761304283395e-17
4231.0,2.6341150763559485e-17,2.735447573660195e-17
4232.0,2.885866860581675e-17,2.6365720280637715e-17
4233.0,2.3351188102741367e-17,2.6864637575821524e-17
4234.0,2.6311187205895806e-17,2.7543718117141832e-17
4236.0,2.9460990057523e-17,2.696972260084026e-17
4237.0,2.973656173557884e-17,2.805001551775084e-17
4238.0,2.5988687882501237e-17,2.8697016340555116e-17
4239.0,2.875264540259103e-17,2.884169684713554e-17
4240.0,2.9546200821401437e-17,2.835996340199691e-17
4241.0,3.018439265465788e-17,2.873783935814583e-17
4242.0,2.732788682867848e-17,2.858972439766209e-17
4243.0,2.7878067012111174e-17,2.8066817210353016e-17
4244.0,2.8012081226444576e-17,2.7744491395420703e-17
4245.0,2.6931651729429456e-17,2.803414688487962e-17
4246.0,2.857276861698211e-17,2.8219852241120227e-17
