Wavelength(Angstrom),Flux(10e-16 erg/s/cm2),Flux_error(10e-16 erg/s/cm2)
8314.56856445,3.27684304175,0.151328209748
8315.88227978,3.22089625089,0.142051395721
8317.1959951,3.01297930849,0.137839681556
8318.50971042,3.29580758005,0.140724118254
8319.82342574,2.82863582241,0.135225559209
8321.13714107,2.9931253856,0.135435811977
8322.45085639,3.66238014621,0.144168349432
8323.76457171,3.60434277216,0.141259138674
8325.07828703,2.84015652929,0.149774615665
8326.39200236,2.77749356124,0.13496098549
8327.70571768,3.22061778881,0.1346817045
8329.019433,3.05496011424,0.133984002469
8330.33314832,3.26067768265,0.135238909904
8331.64686364,3.27792750862,0.135980196082
8332.96057897,3.39055324446,0.140007482059
8334.27429429,3.29639097399,0.138305607579
8335.58800961,3.05107858576,0.137722453519
8336.90172493,3.03889719319,0.159819830849
8338.21544026,3.07792026577,0.149622331714
8339.52915558,3.26404119755,0.168843610326
8340.8428709,3.33140652194,0.220751774567
8342.15658622,3.03118045834,0.280803167979
8343.47030155,3.50320730295,0.325325866665
8344.78401687,3.30947498605,0.331811856023
8346.09773219,2.77638394808,0.310720073892
8347.41144751,3.32772510499,0.270814565036
8348.72516284,3.80848512398,0.221811359845
8350.03887816,3.48353152168,0.20794081483
8351.35259348,3.31056421748,0.220568537518
8352.6663088,3.54743751057,0.227832589503
8353.98002412,2.71391950339,0.213944243562
8355.29373945,3.13078173912,0.198816781063
8356.60745477,3.12686738811,0.170217673129
8357.92117009,3.41072056953,0.150779358868
8359.23488541,3.1114601235,0.145190479972
8360.54860074,2.94068742872,0.148525424047
8361.86231606,3.1038220039,0.160695666225
8363.17603138,3.36165115681,0.173605457502
8364.4897467,3.24965672522,0.17610994533
8365.80346203,3.27155173281,0.173335730448
8367.11717735,3.12432973034,0.16417391107
8368.43089267,3.21142933421,0.15101495645
8369.74460799,2.96235982547,0.138316584266
8371.05832332,3.35002377672,0.139175206014
8372.37203864,2.93853331806,0.134072312271
8373.68575396,2.89401353105,0.133156615061
8374.99946928,3.41778826539,0.138794951086
8376.3131846,3.07483521295,0.138470191706
8377.62689993,3.18515754856,0.149228329045
8378.94061525,3.0629521348,0.166210330477
8380.25433057,3.05947797622,0.187348186568
8381.56804589,2.43863326613,0.196017171736
8382.88176122,2.72412572101,0.196730863169
8384.19547654,3.31464691628,0.191406864049
8385.50919186,2.8470482011,0.168009994248
8386.82290718,2.76794220597,0.144452800301
8388.13662251,3.40685439353,0.142814999232
8389.45033783,3.10385456173,0.137947066143
8390.76405315,3.10384026805,0.136664663224
8392.07776847,3.15230325812,0.137587358382
8393.3914838,3.06663381644,0.14162642341
8394.70519912,3.32965025206,0.167360194246
8396.01891444,3.12008609528,0.214080893799
8397.33262976,2.52040000351,0.259714181719
8398.64634508,3.46496455948,0.303151470548
8399.96006041,2.17845822901,0.28798627207
8401.27377573,1.20169398025,0.263196876795
8402.58749105,1.15766428121,0.240450501829
8403.90120637,2.65081263714,0.167729199518
8405.2149217,2.85969175603,0.137669638037
8406.52863702,2.71281650767,0.133841396531
8407.84235234,2.77756900011,0.13127602821
8409.15606766,3.01217436249,0.135299517428
8410.46978299,3.39164829924,0.155907117659
8411.78349831,2.92187509166,0.167306096634
8413.09721363,3.05394817457,0.191164251975
8414.41092895,2.98568870102,0.208910948796
8415.72464428,2.90583308174,0.209956571265
8417.0383596,2.72970237417,0.19885812355
8418.35207492,2.72695136998,0.17582627201
8419.66579024,3.00647144848,0.150583465955
8420.97950557,2.81668524632,0.13762898211
8422.29322089,2.91307124297,0.138760283947
8423.60693621,2.83258193715,0.138282107378
8424.92065153,3.11553541077,0.154076815118
8426.23436685,2.94193203776,0.190911581385
8427.54808218,3.13212005118,0.248670940038
8428.8617975,2.77419701489,0.291908861796
8430.17551282,2.74842630217,0.304244937144
8431.48922814,3.45436023637,0.296179760735
8432.80294347,2.9662593534,0.259730129761
8434.11665879,3.09964348449,0.20189242056
8435.43037411,2.96861807546,0.155816144336
8436.74408943,2.73706017881,0.139767037198
8438.05780476,2.57366196463,0.131986882413
8439.37152008,2.68020203343,0.129213726323
8440.6852354,2.97901169912,0.131411735462
8441.99895072,3.13979231679,0.13357488721
8443.31266605,2.65234444329,0.128314415561
8444.62638137,2.851228044,0.130571435765
8445.94009669,3.18599664058,0.142722917486
8447.25381201,2.7614769623,0.140420940016
8448.56752733,2.61389391204,0.153506672609
8449.88124266,2.96260149456,0.180236732862
8451.19495798,3.10931607135,0.20018399481
8452.5086733,3.08716324811,0.203335238616
8453.82238862,3.45572898868,0.199053056933
8455.13610395,3.40618814917,0.180255129359
8456.44981927,3.13242815941,0.152912707298
8457.76353459,2.95378494037,0.137694412096
8459.07724991,2.45221570414,0.132463958832
8460.39096524,2.72794345732,0.147814462311
8461.70468056,3.04507047519,0.185452735282
8463.01839588,3.37630032693,0.234013398845
8464.3321112,3.45759351995,0.265444227258
8465.64582653,3.42738753096,0.271085979539
8466.95954185,2.91467531161,0.255509556491
8468.27325717,2.8750431694,0.221140202039
8469.58697249,2.86587800822,0.169251625435
8470.90068781,3.26786131614,0.146657749486
8472.21440314,3.13258168413,0.140182794718
8473.52811846,3.11906409709,0.138470059357
8474.84183378,3.00700640272,0.135572040353
8476.1555491,3.5595762868,0.15500044499
8477.46926443,3.76413342007,0.148661991566
8478.78297975,3.39335295304,0.136025335328
8480.09669507,3.00999166447,0.132848763253
8481.41041039,2.9596061743,0.131675109769
8482.72412572,3.24086822899,0.134473023375
8484.03784104,3.11524715487,0.133120409366
8485.35155636,2.86099645146,0.130706646708
8486.66527168,3.02845512983,0.132766897187
8487.97898701,3.00294302686,0.134487937442
8489.29270233,3.14990615488,0.143101501509
8490.60641765,2.85314022088,0.157291420958
8491.92013297,2.83323891708,0.173953849432
8493.2338483,3.17377527864,0.183984721305
8494.54756362,3.20916563866,0.18204585958
8495.86127894,3.22856745772,0.171803394907
8497.17499426,3.08730486143,0.153306246746
8498.48870958,3.12843863423,0.143331970571
8499.80242491,3.02517631823,0.146242173946
8501.11614023,2.93324942066,0.164487313261
8502.42985555,3.01250470534,0.194486821429
8503.74357087,2.97280427111,0.219059627732
8505.0572862,3.41659077256,0.224297037585
8506.37100152,3.42131404003,0.213665351347
8507.68471684,3.52452526935,0.192307200515
8508.99843216,3.19841626117,0.157124710977
8510.31214749,3.48172390043,0.142365757441
8511.62586281,3.94960954802,0.142950987725
8512.93957813,3.64138034657,0.138877338275
8514.25329345,3.62151874744,0.138707435377
8515.56700878,3.70510395868,0.138925480187
8516.8807241,3.84976527467,0.140501093817
8518.19443942,3.6434656358,0.140518894744
8519.50815474,3.56627949379,0.139713154653
8520.82187006,3.43926610925,0.137746747814
8522.13558539,3.08557664952,0.133357975638
8523.44930071,3.2245345221,0.133115810242
8524.76301603,3.26693884432,0.132651364871
8526.07673135,3.48444261149,0.143475933085
8527.39044668,3.63209368909,0.142407281908
8528.704162,3.17568613203,0.146653547408
8530.01787732,3.09685674609,0.142011674508
8531.33159264,3.30168784159,0.13382206532
8532.64530797,3.39840973974,0.135729378377
8533.95902329,3.42826129838,0.137464902564
8535.27273861,3.30837834308,0.14417136037
8536.58645393,3.39929250689,0.153477340784
8537.90016926,3.16484834547,0.15968404088
8539.21388458,2.59685425612,0.170116674376
8540.5275999,2.41903927648,0.173624300676
8541.84131522,2.58175059988,0.149913648182
8543.15503054,2.74305717207,0.134042120179
8544.46874587,2.92189017944,0.141320416214
8545.78246119,3.37011407474,0.159114642833
8547.09617651,3.38703673424,0.174636703572
8548.40989183,3.3030666524,0.180018241375
8549.72360716,3.1107880558,0.17531396597
8551.03732248,3.11967237262,0.186506662644
8552.3510378,3.33931119222,0.16622751929
8553.66475312,3.07444663659,0.149803633161
8554.97846845,3.1548284751,0.146327820227
8556.29218377,3.53051299819,0.136046908199
8557.60589909,3.64346166534,0.137619213107
8558.91961441,3.6857646083,0.137620453878
8560.23332974,3.20159845807,0.132158356954
8561.54704506,3.10573894534,0.131549692644
8562.86076038,3.34230174792,0.137326854391
8564.1744757,3.27349540873,0.136464477244
8565.48819102,3.31617660485,0.135079288862
8566.80190635,3.51922813705,0.137366616963
8568.11562167,3.41453486477,0.135727409687
8569.42933699,3.42437500534,0.136838677209
8570.74305231,3.41797037747,0.137393177733
8572.05676764,3.11837376523,0.133919962146
8573.37048296,3.21972099267,0.134465256149
8574.68419828,2.75526132866,0.142783086604
8575.9979136,2.35530454706,0.137461196795
8577.31162893,2.87887228772,0.130598956064
8578.62534425,2.8892757052,0.13245089765
8579.93905957,2.56919571872,0.128181851596
8581.25277489,2.91376686878,0.13100416703
8582.56649022,2.94341540421,0.1315696856
8583.88020554,2.55593647672,0.127786591612
8585.19392086,2.54372040873,0.143020719051
8586.50763618,2.48992878733,0.148600250806
8587.82135151,2.43116561191,0.138696202264
8589.13506683,2.84161474944,0.143633113945
8590.44878215,3.06249738398,0.142544693152
8591.76249747,2.69645950737,0.134149554397
8593.07621279,2.61160215852,0.134041640414
8594.38992812,2.73500824149,0.141928526313
8595.70364344,2.96596500945,0.150173151284
8597.01735876,2.8525851496,0.150909325485
8598.33107408,2.59180435157,0.146812465348
8599.64478941,2.75372687553,0.143610349935
8600.95850473,2.77461232573,0.135456086174
8602.27222005,2.56989690318,0.136334924216
8603.58593537,2.3392066859,0.134326885376
8604.8996507,2.4561483193,0.133770440978
8606.21336602,2.73379513149,0.138264050025
8607.52708134,2.64870881906,0.132692285496
8608.84079666,2.49332618354,0.134812614104
8610.15451199,2.92586752852,0.135302693801
8611.46822731,2.8241100195,0.137804857252
8612.78194263,2.60763857373,0.138670203978
8614.09565795,2.69976240646,0.143203459791
8615.40937327,2.68820702418,0.150718015153
8616.7230886,2.46846470774,0.153861003696
8618.03680392,2.41214019313,0.154448301931
8619.35051924,2.71268442347,0.161964577829
8620.66423456,2.97230346288,0.167983309402
8621.97794989,2.78302124532,0.170564642308
8623.29166521,2.51566853041,0.171554760958
8624.60538053,2.89488015163,0.178628892275
8625.91909585,2.43522395852,0.179778888393
8627.23281118,2.87326890008,0.186148989747
8628.5465265,3.05533042646,0.18593938218
8629.86024182,2.38686128891,0.194938015366
8631.17395714,2.35300458791,0.201620261595
8632.48767247,3.0890735721,0.184628036211
8633.80138779,2.90714333583,0.181966367523
8635.11510311,3.23581011881,0.180480949666
8636.42881843,3.52513407428,0.17768431819
8637.74253375,3.51946927675,0.174092369098
8639.05624908,3.31323687112,0.168292873474
8640.3699644,2.95030045858,0.159587492359
8641.68367972,2.75471366892,0.153786441636
8642.99739504,3.1122526287,0.151805840377
8644.31111037,3.22924534877,0.150974490774
8645.62482569,2.87849403457,0.150425325565
8646.93854101,2.82562938484,0.15730320001
8648.25225633,2.79019799666,0.166934510559
8649.56597166,3.11407216135,0.176768099856
8650.87968698,3.0446128127,0.180629048083
8652.1934023,2.99401265262,0.184348598056
8653.50711762,2.98415530669,0.184892039175
8654.82083295,3.15821687158,0.18469224197
8656.13454827,3.0443608204,0.185213034884
8657.44826359,2.79270706707,0.186037717411
8658.76197891,2.7346591051,0.184146435115
8660.07569424,3.04064155166,0.184011885916
8661.38940956,3.51562427656,0.187877201657
8662.70312488,3.34163947403,0.186662536558
8664.0168402,3.20647630906,0.188252377696
8665.33055552,2.83737773182,0.189863345026
8666.64427085,3.32345500014,0.180355168582
8667.95798617,3.30226408869,0.178234856518
8669.27170149,3.3487410512,0.182950001077
8670.58541681,2.58877620878,0.184128568013
8671.89913214,3.1187144313,0.169381426617
8673.21284746,3.26881608109,0.168575885049
8674.52656278,2.58257830989,0.159103657875
8675.8402781,3.23318828714,0.162576674938
8677.15399343,3.82357210426,0.166713024679
8678.46770875,3.52867970126,0.161996507
8679.78142407,3.04588706789,0.155073071448
8681.09513939,3.13625516015,0.154206699018
8682.40885472,3.19842129043,0.153719969402
8683.72257004,3.46464401044,0.153551224557
8685.03628536,3.36946000649,0.149936577629
8686.35000068,3.16022354558,0.146190045024
8687.663716,3.38430134721,0.147044638402
8688.97743133,3.41944792057,0.149044264815
8690.29114665,3.3447295561,0.150749216406
8691.60486197,3.10557589149,0.141988348015
8692.91857729,3.45471625491,0.148496869773
8694.23229262,3.2230564496,0.144322155395
8695.54600794,3.15010891339,0.143726055959
8696.85972326,3.11405495599,0.143686731793
8698.17343858,2.78460307935,0.14080296511
8699.48715391,2.85395601948,0.142640927344
8700.80086923,2.65786656871,0.140357809592
8702.11458455,3.170068186,0.142826315063
8703.42829987,2.94351916575,0.140577690742
8704.7420152,2.87226463664,0.140658589006
8706.05573052,2.9747863282,0.144062089811
8707.36944584,3.17251505243,0.152342085024
8708.68316116,2.85744605993,0.144530456017
8709.99687648,2.9020177277,0.13999608351
8711.31059181,3.24899762771,0.14116239163
8712.62430713,2.75154417751,0.134705163342
8713.93802245,2.75854358133,0.134263142838
8715.25173777,2.73500850619,0.133268491239
8716.5654531,2.69223890101,0.133524437464
8717.87916842,2.84092415289,0.13441249857
8719.19288374,2.70528612007,0.133051141261
8720.50659906,3.07187086234,0.137034338511
8721.82031439,2.88213680564,0.135331661667
8723.13402971,3.046174265,0.137352521806
8724.44774503,3.31706360716,0.14097242133
8725.76146035,2.89535131371,0.137243027908
8727.07517568,2.42684759677,0.132348236264
8728.388891,2.81965674377,0.1367567946
8729.70260632,3.28414631864,0.141024269011
8731.01632164,2.82681602506,0.135226328487
8732.33003697,2.82079573839,0.137235955514
8733.64375229,2.41059621088,0.146937419251
8734.95746761,2.46678414144,0.132169772047
8736.27118293,3.14972033703,0.138404844437
8737.58489825,2.63579871345,0.134615257082
8738.89861358,2.49989360055,0.134208507559
8740.2123289,2.55971265548,0.135336293878
8741.52604422,2.89938663161,0.137625102633
8742.83975954,2.44776269312,0.134073586129
8744.15347487,2.89578647689,0.138606502799
8745.46719019,2.72644791477,0.139649924967
8746.78090551,2.36043280216,0.147190437257
8748.09462083,3.16843897107,0.154681120186
8749.40833616,2.8605721409,0.275251098621
8750.72205148,2.81965621438,0.266741378808
8752.0357668,2.88623088645,0.151091040522
8753.34948212,2.53384532806,0.130428126723
8754.66319745,2.09119080673,0.14074603854
8755.97691277,2.76643131095,0.166266926174
8757.29062809,2.82931609575,0.199908444405
8758.60434341,2.28192925922,0.234718851559
8759.91805873,2.31738155853,0.263410835333
8761.23177406,2.73878944951,0.271427257716
8762.54548938,2.76412367557,0.265428196498
8763.8592047,2.91329808898,0.265668095419
8765.17292002,2.58647730842,0.27240658993
8766.48663535,1.72146251344,0.281304240907
8767.80035067,2.3544588376,0.289581307902
8769.11406599,2.86463366388,0.277517490781
8770.42778131,2.26798339113,0.250594201137
8771.74149664,2.79121099513,0.200569990372
8773.05521196,2.88488754514,0.188125388928
8774.36892728,3.21232295397,0.224091003438
8775.6826426,2.52852940222,0.266840193803
8776.99635793,3.22481457236,0.2998935039
8778.31007325,3.69557192634,0.304243779091
8779.62378857,2.97018561581,0.279123726638
8780.93750389,2.14808309812,0.233176440958
8782.25121921,2.0628027622,0.177797228343
8783.56493454,2.8423048166,0.152422222282
8784.87864986,2.56203908441,0.141868688068
8786.19236518,2.39206974744,0.141605330304
8787.5060805,2.53739969006,0.157383287637
8788.81979583,2.42831746363,0.181157285622
8790.13351115,2.71601696872,0.200633517843
8791.44722647,2.73807079499,0.205922775377
8792.76094179,1.86217625885,0.191955433687
8794.07465712,2.31511256902,0.174931543829
8795.38837244,2.54876157826,0.169048436789
8796.70208776,2.50816884775,0.14611152904
8798.01580308,2.78114612613,0.140036003246
8799.32951841,2.45918202074,0.13667495335
8800.64323373,2.5572361429,0.138962438616
8801.95694905,2.50869956683,0.138615725863
8803.27066437,2.70969439717,0.138722729947
8804.58437969,2.39940372927,0.133201572328
8805.89809502,1.90194472042,0.140002750586
8807.21181034,2.2422984405,0.142523037563
8808.52552566,2.43903825376,0.143506373332
8809.83924098,2.35842665757,0.143938343591
8811.15295631,2.83255943784,0.147493251535
8812.46667163,2.90555541375,0.146821415442
8813.78038695,2.48542018977,0.140148747964
8815.09410227,2.62909524177,0.138836541727
8816.4078176,2.88005866324,0.140992538363
8817.72153292,2.75286078435,0.140130765057
8819.03524824,2.80854975956,0.140541327882
8820.34896356,2.53462777474,0.142562163206
8821.66267889,2.43628539668,0.162083724924
8822.97639421,2.46628200972,0.221593761713
8824.29010953,2.56541292251,0.312569815177
8825.60382485,2.29884874234,0.380015574609
8826.91754018,1.64123803778,0.437746296269
8828.2312555,2.23366214551,0.413533296989
8829.54497082,3.09235053081,0.346656571644
8830.85868614,2.84112558792,0.263669279643
8832.17240146,2.77791575423,0.216617525866
8833.48611679,2.65342917485,0.236143637077
8834.79983211,2.37207950519,0.26574151597
8836.11354743,2.49523280176,0.274219256981
8837.42726275,2.96809370913,0.26790169814
8838.74097808,2.58084321583,0.241535382289
8840.0546934,2.34352099528,0.193564531589
8841.36840872,2.33459300332,0.155007889615
8842.68212404,2.4625246245,0.146945608339
8843.99583937,2.46699563498,0.148215032794
8845.30955469,2.33713463155,0.151980838707
8846.62327001,2.43614007759,0.167790923735
8847.93698533,2.63610258652,0.186678765842
8849.25070066,2.71462942288,0.195981851124
8850.56441598,2.42923437679,0.19170172085
8851.8781313,2.58281230274,0.182774456807
8853.19184662,2.76418852653,0.165515134803
8854.50556194,2.55305047665,0.147463191792
8855.81927727,2.62179249427,0.143409527026
8857.13299259,2.57342823648,0.142425678405
8858.44670791,2.34677624877,0.140798184006
8859.76042323,2.46318795718,0.144714288637
8861.07413856,2.57143638556,0.150097149929
8862.38785388,2.67610901141,0.156086946724
8863.7015692,2.69857073699,0.175156950546
8865.01528452,2.38682873108,0.208007568306
8866.32899985,2.46852400005,0.236587204409
8867.64271517,2.41439859472,0.242097666582
8868.95643049,2.42678724567,0.232533010247
8870.27014581,2.95433524709,0.211761528992
8871.58386114,2.93814950626,0.173665808599
8872.89757646,2.55061658041,0.147438690702
8874.21129178,2.39885580484,0.141380585332
8875.5250071,2.65081422533,0.14221896597
8876.83872242,2.7993570698,0.143226802828
8878.15243775,2.37374577781,0.150950072402
8879.46615307,2.2678558068,0.154948613853
8880.77986839,2.42303541911,0.154838334133
8882.09358371,2.26358676074,0.229595129409
8883.40729904,2.03439407125,0.315567352281
8884.72101436,1.93599451846,0.341470612425
8886.03472968,2.82214649124,0.360664643707
8887.348445,2.88932626248,0.346861712436
8888.66216033,2.15947264724,0.292740972405
8889.97587565,2.17065374684,0.209690516893
8891.28959097,2.27739551537,0.160495323081
8892.60330629,2.4370397854,0.154750603358
8893.91702162,2.53967582641,0.149728177745
8895.23073694,2.44635529494,0.147747080178
8896.54445226,2.52630408785,0.148612029857
8897.85816758,2.6081700869,0.152654924732
8899.17188291,2.32187745059,0.175375872167
8900.48559823,2.20689736021,0.222026079388
8901.79931355,2.51529663,0.260167360889
8903.11302887,2.12370853393,0.265290140054
8904.42674419,2.93741364638,0.262009028892
8905.74045952,3.39938012186,0.240423039432
8907.05417484,2.4941353647,0.190050205126
8908.36789016,2.76892079372,0.163547007428
8909.68160548,2.99285142338,0.160916142946
8910.99532081,2.58000412382,0.152253808309
8912.30903613,2.20538447996,0.150981008957
8913.62275145,2.13463089143,0.155786961404
8914.93646677,2.33134860243,0.17426609357
8916.2501821,2.8735542443,0.253114504658
8917.56389742,2.6684475984,0.341827127269
8918.87761274,3.33181495063,0.389322944687
8920.19132806,2.66456474643,0.390431565231
8921.50504339,2.30701625753,0.365987054641
8922.81875871,3.04490265678,0.295926577293
8924.13247403,2.50641998941,0.203755793783
8925.44618935,2.46705439789,0.170598292016
8926.75990467,2.12402749477,0.160585965533
8928.07362,2.46786384375,0.157789598754
8929.38733532,2.34568966432,0.15423808225
8930.70105064,2.47557528464,0.153380511022
8932.01476596,2.67672813956,0.153314535096
8933.32848129,2.71670650648,0.151073851709
8934.64219661,2.82499013967,0.151142673136
8935.95591193,2.40466195099,0.14805050657
8937.26962725,2.33501996086,0.14747060333
8938.58334258,2.18625053508,0.154314530282
8939.8970579,2.18372809743,0.183362549135
8941.21077322,2.0619206568,0.225051442848
8942.52448854,2.78026732945,0.254723933432
8943.83820387,1.97814327496,0.25227433731
8945.15191919,1.80744800429,0.240334812348
8946.46563451,2.50299082947,0.211107808154
8947.77934983,2.72217966281,0.170669247569
8949.09306515,2.66965620854,0.154303628042
8950.40678048,2.15213826836,0.146408735034
8951.7204958,2.06665980614,0.145480952716
8953.03421112,2.15243023003,0.158773844421
8954.34792644,2.18399160409,0.211681937674
8955.66164177,2.02391733248,0.292075786844
8956.97535709,2.80866119733,0.344489126829
8958.28907241,2.74497464291,0.36399920728
8959.60278773,1.76058709763,0.379163280793
8960.91650306,2.81108503505,0.297863271805
8962.23021838,2.17462580197,0.206873172814
8963.5439337,2.26643914419,0.164532973631
8964.85764902,2.3978634528,0.15374240254
8966.17136435,2.6919032642,0.152526645563
8967.48507967,2.61540348357,0.152378580233
8968.79879499,2.72117831105,0.155192102738
8970.11251031,2.65913870631,0.159736517218
8971.42622563,2.37542766761,0.154370182994
8972.73994096,2.32885991375,0.1526219864
8974.05365628,2.85844767639,0.156913647572
8975.3673716,2.53022346812,0.151941630346
8976.68108692,2.74718989876,0.153893495351
8977.99480225,2.50330396696,0.15245115706
8979.30851757,2.76278033425,0.157036401175
8980.62223289,2.71484647507,0.158630096974
8981.93594821,2.80549250001,0.160883667835
8983.24966354,2.56837409676,0.159638248161
8984.56337886,2.44748528983,0.174395183376
8985.87709418,2.46343227325,0.204274303678
8987.1908095,1.75039887946,0.222206355131
8988.50452483,1.45008625968,0.249140861344
8989.81824015,1.86774351525,0.228890189547
8991.13195547,1.93879674168,0.2033746455
8992.44567079,1.99937442048,0.172228052889
8993.75938612,2.23562699725,0.160105274335
8995.07310144,2.3980318006,0.157292893339
8996.38681676,2.72774334578,0.165418702087
8997.70053208,3.4044795249,0.204718764365
8999.0142474,2.70255787989,0.254499320809
9000.32796273,2.14154069505,0.284655149569
9001.64167805,2.51686522914,0.294444633595
9002.95539337,3.06263873261,0.286230895549
9004.26910869,2.43667185547,0.243265496715
9005.58282402,2.18407921906,0.182972219148
9006.89653934,2.06212195947,0.15625711432
9008.21025466,2.67534271129,0.157917762118
9009.52396998,2.32012382769,0.150471598049
9010.83768531,2.27410135129,0.148774339237
9012.15140063,2.59299681514,0.149861949394
9013.46511595,2.57887518772,0.150518102143
9014.77883127,2.74452333317,0.152209554147
9016.0925466,2.53616646303,0.149650852902
9017.40626192,2.31252647155,0.148213841654
9018.71997724,2.63607796963,0.155107184376
9020.03369256,2.7287383448,0.157243990422
9021.34740788,2.33400987407,0.154204482174
9022.66112321,2.49031683429,0.157050248179
9023.97483853,2.51985075558,0.156037415149
9025.28855385,2.59040595311,0.155887546566
9026.60226917,2.70675757512,0.161357344541
9027.9159845,2.48065510004,0.158242678662
9029.22969982,2.77788213761,0.159558590668
9030.54341514,2.75794748189,0.1644218171
9031.85713046,2.8122679695,0.160732856266
9033.17084579,3.08429048293,0.163205811969
9034.48456111,3.00256159733,0.173440368795
9035.79827643,2.993125915,0.191825268546
9037.11199175,2.55276619122,0.20088008384
9038.42570708,2.82789652147,0.206120107584
9039.7394224,2.79684455832,0.202401087006
9041.05313772,2.93217686519,0.19014969841
9042.36685304,2.96519526826,0.173019813628
9043.68056836,3.11290378528,0.169549790959
9044.99428369,2.77209134392,0.173043702604
9046.30799901,2.14033579068,0.188821511044
9047.62171433,2.7338303363,0.235981029912
9048.93542965,2.37204880024,0.245466078386
9050.24914498,2.44745034972,0.23777710372
9051.5628603,2.34788824421,0.226812973593
9052.87657562,2.53969832572,0.199212223027
9054.19029094,2.71373024446,0.172811446832
9055.50400627,2.27170689503,0.15860612528
9056.81772159,2.55043288014,0.16033589229
9058.13143691,2.55083204442,0.159720602263
9059.44515223,2.47902112055,0.157222384464
9060.75886756,2.47046661718,0.157592448527
9062.07258288,2.32347569588,0.157712588239
9063.3862982,2.48113764412,0.160156625707
9064.70001352,2.201008496,0.157176542115
9066.01372885,2.03532408695,0.155815085544
9067.32744417,2.41355553224,0.160825649387
9068.64115949,2.59339571472,0.162683414325
9069.95487481,2.29718988125,0.158151291748
9071.26859013,2.01787295831,0.154460229875
9072.58230546,2.27181250945,0.15604021102
9073.89602078,2.27842518979,0.154379563222
9075.2097361,2.33936735746,0.156708357888
9076.52345142,2.69245092394,0.161745556946
9077.83716675,2.35710740375,0.15512227215
9079.15088207,2.21941319845,0.152733076756
9080.46459739,2.86361828313,0.16074203797
9081.77831271,2.73381630732,0.159596789869
9083.09202804,2.63473542241,0.15967909434
9084.40574336,2.67528950704,0.159379175193
9085.71945868,2.79050398731,0.161097278956
9087.033174,2.65428679571,0.159079686181
9088.34688933,1.96299779647,0.154180857895
9089.66060465,2.50198656603,0.169914693414
9090.97431997,2.4239250684,0.185487344518
9092.28803529,2.06730368353,0.189675045631
9093.60175061,2.53682582524,0.184404565097
9094.91546594,2.26283237202,0.176405546593
9096.22918126,2.59596990078,0.17683123028
9097.54289658,2.45688629675,0.173318161132
9098.8566119,2.11416578133,0.163499080583
9100.17032723,2.29870977599,0.180890734942
9101.48404255,2.10957221578,0.194776433905
9102.79775787,2.12337210303,0.198629209588
9104.11147319,1.92195137394,0.192930580368
9105.42518852,1.64792602464,0.180461858338
9106.73890384,2.15681468432,0.167983425207
9108.05261916,2.55174948698,0.161949969819
9109.36633448,2.57130668364,0.16167541203
9110.68004981,2.2987568922,0.157159353301
9111.99376513,2.29297959811,0.157296334411
9113.30748045,2.73318844415,0.164335674511
9114.62119577,2.66804816943,0.16431368805
9115.93491109,2.11334707105,0.15226489253
9117.24862642,2.41097340524,0.156834734542
9118.56234174,1.81254184868,0.150663967172
9119.87605706,1.85430811687,0.150745328657
9121.18977238,2.35726145787,0.157622309747
9122.50348771,2.83814297315,0.16363233938
9123.81720303,2.23237227315,0.156744886184
9125.13091835,2.09508940822,0.157478231428
9126.44463367,2.61079059508,0.162451886471
9127.758349,2.51546736008,0.159654692512
9129.07206432,2.13716722571,0.154685785485
9130.38577964,2.19045552426,0.155831960029
9131.69949496,2.74469035748,0.162721034499
9133.01321029,2.37428390843,0.15819352759
9134.32692561,2.29534890808,0.157003760628
9135.64064093,2.03462197605,0.155543207821
9136.95435625,2.03587968763,0.154885963193
9138.26807157,2.45750304262,0.161177664368
9139.5817869,2.6624908392,0.164120657182
9140.89550222,2.69116105158,0.164970833416
9142.20921754,2.62373325851,0.167450042604
9143.52293286,2.64293761301,0.178858434895
9144.83664819,2.71980135311,0.164738875429
9146.15036351,2.68799738353,0.163617168887
9147.46407883,2.19725600769,0.161505161716
9148.77779415,2.5335877771,0.170117402295
9150.09150948,2.36426271457,0.176070952036
9151.4052248,2.3059865831,0.179577536088
9152.71894012,2.06041373225,0.17891410415
9154.03265544,2.36373226019,0.181584077731
9155.34637077,2.76425549507,0.178510423467
9156.66008609,2.87744953707,0.181137416744
9157.97380141,3.11427200819,0.203443764712
9159.28751673,2.6898740909,0.193506430423
9160.60123206,2.46349871239,0.188233699957
9161.91494738,3.2106505933,0.197713669542
9163.2286627,2.66663706548,0.187375003763
9164.54237802,2.3988838628,0.173419639649
9165.85609334,2.52307795111,0.166398282456
9167.16980867,2.78025700623,0.16699822001
9168.48352399,2.83138841479,0.168198773408
9169.79723931,2.55246708271,0.165502429309
9171.11095463,2.78118874248,0.167859579726
9172.42466996,2.47424041365,0.163688107897
9173.73838528,2.37269704515,0.162553381532
9175.0521006,2.23916574208,0.161988185563
9176.36581592,2.54712124602,0.167080110891
9177.67953125,2.9768761173,0.170431532404
9178.99324657,2.78129832736,0.16836778295
9180.30696189,2.66242466475,0.167143340577
9181.62067721,3.19700912768,0.173458732205
9182.93439254,3.14470007863,0.170951795922
9184.24810786,2.46108784487,0.163273194101
9185.56182318,2.39533505945,0.162227935592
